video_id,title,channel,published_at,duration_seconds,views,url,matched_keywords
4PJIdmYo0iI,The Amazing Benefits of Methylene Blue on Brain Health,Dr. Paul Anderson,2026-01-26T21:00:08Z,506,11201,https://www.youtube.com/watch?v=4PJIdmYo0iI,"health, stress, mental, recovery, lifestyle"
WsP0v2HlCZQ,Organ Meats Are One Of The Healthiest Foods On The Planet But Don't Make THIS Mistake!,The Dr. Gundry Podcast,2026-01-13T15:34:12Z,590,56602,https://www.youtube.com/watch?v=WsP0v2HlCZQ,"health, healthy, nutrition, diet"
f73e08xTEyY,The Japanese Protocol to Force Visceral Fat Loss (Science Based),ChillFit Mode,2026-01-03T23:00:50Z,781,12213,https://www.youtube.com/watch?v=f73e08xTEyY,"health, healthy, nutrition, diet, exercise, mental, longevity, fat loss"
BUB0qUjA1vs,How High Is TOO High for Blood Pressure?,The Blood Pressure Doc,2026-02-08T14:11:08Z,579,133908,https://www.youtube.com/watch?v=BUB0qUjA1vs,"health, healthy, stress"
dL4NDfuW6hk,CALMS Hypothalamus Causing DEEP Restful Sleep (0.4Hz EMDR Bilateral & Binaural Healing Delta Waves),Meditational State • Healing Music,2026-03-02T02:00:24Z,43102,12762,https://www.youtube.com/watch?v=dL4NDfuW6hk,"sleep, stress, meditation"
b_IfEz1s1cc,How OpenAI Is Helping People Take Control of Their Health | Fidji Simo,"Mark Hyman, MD",2026-02-04T14:00:59Z,3725,16702,https://www.youtube.com/watch?v=b_IfEz1s1cc,"health, wellness, nutrition, exercise, sleep, mental, recovery, longevity"
Vi_VGFmt8QE,3-2-1 Rule: The Secret to Falling Asleep Instantly (No Pills!),YOGA SHAKTI - Shakti Pachauri,2025-11-01T14:11:55Z,287,27663,https://www.youtube.com/watch?v=Vi_VGFmt8QE,"health, healthy, wellness, sleep, meditation, habit"
oNsD0vIgQCQ,It Turns Sewage Into Protein. Grows Faster Than Any Plant On Earth. Why Did They Bury It?,Secrets Beneath Nature with Dan,2026-01-02T19:01:00Z,943,6275,https://www.youtube.com/watch?v=oNsD0vIgQCQ,"nutrition, protein"
TqkjBzFZ4t0,Just One Tsp Of this Powder Post Meal For Weight Loss | No Bloating No Gas | Recipe for Flat Belly,FoodFitness&Fun,2026-01-15T10:27:08Z,423,5241,https://www.youtube.com/watch?v=TqkjBzFZ4t0,"health, healthy, diet, protein, fitness, habit, weight loss, fat loss"
09gBN5PkvlQ,"How Stress, Anxiety, and Loneliness Affect Your Heart","Jeremy London, MD",2025-11-10T23:15:01Z,1609,11451,https://www.youtube.com/watch?v=09gBN5PkvlQ,"health, stress, mental"
nMkQUlBtFlk,Improve Energy & Longevity by Optimizing Mitochondria | Dr. Martin Picard,Andrew Huberman,2025-12-15T13:01:43Z,11806,349055,https://www.youtube.com/watch?v=nMkQUlBtFlk,"health, nutrition, diet, exercise, sleep, stress, mental, meditation, recovery, lifestyle"
s5b4vaakSGc,"The Supplements That Quiet GERD, Heartburn & Acid Reflux Fast","Dr. Michael Ruscio, DC, DNM",2026-01-19T14:01:26Z,950,5317,https://www.youtube.com/watch?v=s5b4vaakSGc,"health, diet, exercise"
J-4ubEuOpkY,"Legumes, Nuts, Seeds vs. Grains: The Cholesterol Truth",Living Springs Retreat,2026-01-05T13:05:45Z,254,14468,https://www.youtube.com/watch?v=J-4ubEuOpkY,"health, healthy, wellness, nutrition, diet, protein"
_mIzPk1Rzdc,Chronic Inflammation: How to Fight the Fire that Hurts You,"Health, Weight Loss and Fitness Over 50 with Judy",2025-10-30T12:34:28Z,1349,5759,https://www.youtube.com/watch?v=_mIzPk1Rzdc,"health, healthy, wellness, nutrition, diet, fitness, workout, exercise, sleep, stress"
Ccoyd0VuQDs,The SHOCKING TRUTH About Sulfites and Your Health,Dr. Paul Anderson,2026-02-10T14:00:28Z,438,5729,https://www.youtube.com/watch?v=Ccoyd0VuQDs,"health, wellness, mental, lifestyle"
-YxMoZREE10,Need A Gut Reset? Stop Eating Vegetables and Try Dr. Gundry's New Detox Diet TODAY!,The Dr. Gundry Podcast,2026-01-09T16:50:38Z,965,43610,https://www.youtube.com/watch?v=-YxMoZREE10,"health, healthy, nutrition, diet, longevity"
ovZyIwDAyYc,The Protein Hack to Burn Belly Fat & Boost Autophagy (Not Fasting),ChillFit Mode,2025-12-23T23:01:12Z,709,12567,https://www.youtube.com/watch?v=ovZyIwDAyYc,"health, diet, protein, exercise"
XF2KX_xy_2g,Top 3 Exercises To Lower Blood Pressure Naturally,The Blood Pressure Doc,2025-10-25T13:59:19Z,549,415364,https://www.youtube.com/watch?v=XF2KX_xy_2g,"health, healthy, workout, exercise, stress"
M6NYv-jevp8,Relaxes left & right Brain Hemispheres for DEEP Sleep (0.8Hz EMDR Bilateral & Binaural Delta Waves),Meditational State • Healing Music,2026-03-04T02:00:18Z,36000,7629,https://www.youtube.com/watch?v=M6NYv-jevp8,"sleep, stress, meditation"
f2SWTN8_YvE,"Why The Wellness Industry Is Wrong | 6 Simple Rules for a Long, Healthy Life","Mark Hyman, MD",2025-12-17T14:01:13Z,4751,34064,https://www.youtube.com/watch?v=f2SWTN8_YvE,"health, healthy, wellness, nutrition, diet, exercise, sleep, stress, mental, habit"
q0QAx-7_7ms,"Neuro Yoga Advance For Brain Healing | Activate Brain, Gut & Nerve Health Daily",YOGA SHAKTI - Shakti Pachauri,2025-11-21T14:01:32Z,417,12481,https://www.youtube.com/watch?v=q0QAx-7_7ms,"health, healthy, wellness, exercise, stress, mental, mindfulness, meditation"
sMSBHl4JA1U,One cup at night for 21-Days | Bedtime Drink Recipe for Weight Loss | Magical Black Tea (Hindi/Eng),FoodFitness&Fun,2025-12-04T10:25:28Z,516,8131,https://www.youtube.com/watch?v=sMSBHl4JA1U,"health, healthy, diet, protein, fitness, sleep, lifestyle, weight loss, fat loss"
KBkl3I645c8,Improve Your Lymphatic System for Overall Health & Appearance,Andrew Huberman,2025-10-27T12:00:41Z,5987,531251,https://www.youtube.com/watch?v=KBkl3I645c8,"health, protein, exercise, sleep, longevity"
asBxClFAUv4,Experts Share Top Treatments For Mitochondrial Health & Longevity,"Dr. Michael Ruscio, DC, DNM",2025-09-22T13:00:04Z,1657,13771,https://www.youtube.com/watch?v=asBxClFAUv4,"health, nutrition, diet, exercise, longevity"
cawsSZNFM40,Does Fat Actually Cause High Cholesterol?,Living Springs Retreat,2025-11-27T13:18:56Z,2802,13383,https://www.youtube.com/watch?v=cawsSZNFM40,"health, healthy, wellness, nutrition, mental, lifestyle"
uDBR8wf8rhw,#1 Absolute Best Way to Reverse Auto-Immune Disease,Dr. Paul Anderson,2025-09-16T13:01:43Z,458,22166,https://www.youtube.com/watch?v=uDBR8wf8rhw,"health, diet, mental"
8P2kf9iC4-I,You're Sugar-Free But Still Gaining Weight? Here's Why + 5 Healthy Swaps,The Dr. Gundry Podcast,2026-02-11T13:30:09Z,858,17395,https://www.youtube.com/watch?v=8P2kf9iC4-I,"health, healthy, nutrition, diet, protein, longevity"
kjb7Unpe5BY,3 Breathing Tricks To INSTANTLY Lower Blood Pressure,The Blood Pressure Doc,2025-11-29T15:02:20Z,487,259286,https://www.youtube.com/watch?v=kjb7Unpe5BY,"health, healthy, stress"
1mxpspxmo00,REM Deep Sleep Inducing Audio (4Hz EMDR Bilateral & Binaural Healing Delta Waves),Meditational State • Healing Music,2025-11-04T23:00:07Z,36000,140952,https://www.youtube.com/watch?v=1mxpspxmo00,"sleep, stress, meditation"
xCfg9yPdZ8A,Transform Your Health Like Miranda Kerr: Inside Her Daily Routine,"Mark Hyman, MD",2025-11-12T14:01:41Z,3740,45671,https://www.youtube.com/watch?v=xCfg9yPdZ8A,"health, healthy, wellness, diet, sleep, stress, lifestyle, longevity"
RXmYqW__tQo,Yogic trick for Strong Teeth & Healthy Gums,YOGA SHAKTI - Shakti Pachauri,2025-09-19T15:16:11Z,304,19321,https://www.youtube.com/watch?v=RXmYqW__tQo,"health, healthy, wellness, exercise, stress, meditation"
lLaSryfUsEs,"2 Ingredients, 21 Days Magic! Morning Drink for Fast Fat Burn! Empty Stomach Weight Loss Secret",FoodFitness&Fun,2025-10-30T10:30:37Z,653,10069,https://www.youtube.com/watch?v=lLaSryfUsEs,"health, healthy, diet, protein, fitness, weight loss, fat loss"
qGb7hYMlA3o,Defining Healthy Masculinity & How to Build It | Terry Real,Andrew Huberman,2025-12-29T13:01:48Z,10231,166416,https://www.youtube.com/watch?v=qGb7hYMlA3o,"health, healthy, protein, mental, mindfulness, recovery"
EmKaP6HGiAo,The Top Treatments To Reverse Aging & Increase Longevity,"Dr. Michael Ruscio, DC, DNM",2025-10-13T12:59:24Z,2319,8080,https://www.youtube.com/watch?v=EmKaP6HGiAo,"health, healthy, diet, fitness, exercise, mental, longevity"
qldZz2zLLBU,Carbohydrates: The Key To Weight Loss & Health,Living Springs Retreat,2026-01-15T11:48:53Z,184,5285,https://www.youtube.com/watch?v=qldZz2zLLBU,"health, diet, weight loss"
C4ampgELfHY,What You Need to Know About L-Glutamine for Gut Health,Dr. Paul Anderson,2025-09-23T13:00:19Z,468,18746,https://www.youtube.com/watch?v=C4ampgELfHY,"health, healthy, wellness, nutrition, stress, mental, recovery, lifestyle"
G4aQSDPF_Y0,Cheap Protein Foods That Are Super Healthy,The Dr. Gundry Podcast,2025-11-10T14:00:23Z,647,70753,https://www.youtube.com/watch?v=G4aQSDPF_Y0,"health, healthy, nutrition, diet, protein, longevity"
8WqxRbdl5aU,The 5 Min Daily Habit To Lower Blood Pressure In Older Adults,The Blood Pressure Doc,2026-03-07T13:48:44Z,408,5237,https://www.youtube.com/watch?v=8WqxRbdl5aU,"health, healthy, diet, stress, habit"
V8HDCxP_VbY,100% Calm Sleep (ULTRA Low 1Hz EMDR Bilateral & Binaural REM Inducing Delta Waves),Meditational State • Healing Music,2025-11-27T23:00:44Z,36000,104201,https://www.youtube.com/watch?v=V8HDCxP_VbY,"sleep, stress, meditation"
KUlr8UH4fe0,How To Become the CEO of Your Health w/ Maria Menounos,"Mark Hyman, MD",2025-12-03T14:00:43Z,4083,23438,https://www.youtube.com/watch?v=KUlr8UH4fe0,"health, wellness, nutrition, diet, stress, mental, recovery, habit, longevity"
m4xUQWpYK5M,Sleep Problems? Try This Powerful Yoga for Insomnia & Deep Sleep | Yoga Shakti,YOGA SHAKTI - Shakti Pachauri,2025-12-14T14:00:00Z,376,8414,https://www.youtube.com/watch?v=m4xUQWpYK5M,"health, healthy, wellness, sleep, stress, mental, lifestyle"
JsqocoakkRM,1400 Calorie High Protein ( 70g) Veg Meal Plan for Weight Loss & Hormonal Balance | Indian Diet,FoodFitness&Fun,2025-11-17T10:47:13Z,811,7887,https://www.youtube.com/watch?v=JsqocoakkRM,"health, healthy, nutrition, diet, protein, fitness, lifestyle, weight loss, fat loss"
fh2dBmLN-ZM,Essentials: Micronutrients for Health & Longevity | Dr. Rhonda Patrick,Andrew Huberman,2026-01-01T13:01:21Z,2137,157208,https://www.youtube.com/watch?v=fh2dBmLN-ZM,"health, nutrition, diet, fitness, workout, exercise, stress, longevity"
VYo8HIjqDas,"Top Treatments To Relieve Stress, Inflammation & Gut Health","Dr. Michael Ruscio, DC, DNM",2025-09-15T07:00:22Z,2155,6676,https://www.youtube.com/watch?v=VYo8HIjqDas,"health, exercise, stress, mental, meditation, lifestyle"
9JVKEzO6FmQ,Ketogenic Diet: Unlocking Fat's Healing Power for Brain Health,Living Springs Retreat,2025-12-07T15:04:12Z,269,7706,https://www.youtube.com/watch?v=9JVKEzO6FmQ,"health, healthy, nutrition, diet"
zCE4UgT4pjI,Everything You NEED to KNOW About Vitamin C,Dr. Paul Anderson,2025-10-15T13:54:02Z,493,15895,https://www.youtube.com/watch?v=zCE4UgT4pjI,"health, stress, mental, lifestyle"
q_sz2HyxOA4,These 3 Supplements are a HUGE Waste of Money But THIS One is Essential!,The Dr. Gundry Podcast,2025-12-22T17:07:37Z,2416,37012,https://www.youtube.com/watch?v=q_sz2HyxOA4,"health, nutrition, diet, sleep, longevity"
UztDaW6oaeQ,Top 3 Breakfast Foods to Lower Blood Pressure Naturally,The Blood Pressure Doc,2026-03-01T14:39:12Z,517,10927,https://www.youtube.com/watch?v=UztDaW6oaeQ,"health, healthy, protein, stress"
AkWgWuOVaUI,Calms DEEPEST Regions of the Brain for Healing Sleep (0.1Hz - EMDR Bilateral & Binaural Delta Waves),Meditational State • Healing Music,2026-02-14T02:30:08Z,36000,23084,https://www.youtube.com/watch?v=AkWgWuOVaUI,"sleep, stress, meditation"
mVPhltup0IY,How To Use Metabolic Psychiatry To Heal Your Anxiety & Depression | Stanford Psychiatrist,"Mark Hyman, MD",2025-09-24T13:01:40Z,4161,37356,https://www.youtube.com/watch?v=mVPhltup0IY,"health, nutrition, diet, exercise, stress, mental, lifestyle, longevity"
_h9rYUdxiQA,4 Yoga Mudras For Healthy Brain & Memory Improvement,YOGA SHAKTI - Shakti Pachauri,2025-10-15T15:01:10Z,623,13087,https://www.youtube.com/watch?v=_h9rYUdxiQA,"health, healthy, wellness, exercise, stress, mental, meditation"
fmHihydj3Yc,Just One Glass In Morning | Fat Burner Drink for Busy Indians | Make Once Use all week | Weight Loss,FoodFitness&Fun,2025-12-01T10:27:12Z,552,6509,https://www.youtube.com/watch?v=fmHihydj3Yc,"health, healthy, nutrition, diet, protein, fitness, weight loss, fat loss"
n_MVhE63ZQQ,Essentials: Build a Healthy Gut Microbiome | Dr. Justin Sonnenburg,Andrew Huberman,2025-12-11T13:01:46Z,2089,160666,https://www.youtube.com/watch?v=n_MVhE63ZQQ,"health, healthy, diet, mental, lifestyle"
imUyDjcLhoI,5 POWERFUL Amino Acids to Improve Brain Health and Mood,Dr. Paul Anderson,2025-11-23T14:01:14Z,566,10659,https://www.youtube.com/watch?v=imUyDjcLhoI,"health, healthy, sleep, mental, lifestyle"
bTsNhwJSNQY,"The #1 Mineral You Are Deficient In: Fix Fatigue, Anxiety & Sleep Issues | Dr. Gundry",The Dr. Gundry Podcast,2025-12-16T20:16:11Z,861,39213,https://www.youtube.com/watch?v=bTsNhwJSNQY,"health, nutrition, diet, sleep, longevity"
ikGjeO1yZU0,The Hidden Blood Pressure Reading Most Older Adults Miss,The Blood Pressure Doc,2025-11-15T14:18:42Z,560,135420,https://www.youtube.com/watch?v=ikGjeO1yZU0,"health, healthy, stress"
eAkD6J9zuf8,0.07Hz ULTRA‑Low REM Inducing Delta Waves (EMDR Binaural & Bilateral Sleep Audio),Meditational State • Healing Music,2026-01-17T23:14:29Z,43038,45021,https://www.youtube.com/watch?v=eAkD6J9zuf8,"sleep, stress, meditation"
eWo3pDIgQ1A,Not All Meat Is the Same—Here’s What It Does to Your Health,"Mark Hyman, MD",2025-10-15T13:01:32Z,4763,32440,https://www.youtube.com/watch?v=eWo3pDIgQ1A,"health, healthy, nutrition, diet, mental, recovery, habit, longevity"
c4DmFMzfMgM,One Mudra You Need This Winter to Stay Warm & Healthy | Yoga Secrets Reveal,YOGA SHAKTI - Shakti Pachauri,2025-12-11T14:01:06Z,261,7320,https://www.youtube.com/watch?v=c4DmFMzfMgM,"health, healthy, wellness, sleep, stress, meditation, lifestyle"
g_qzBxd7VFg,3-Day Detox Water Routine | No Dieting No Gymming | Lose Belly Bloat  | 21 Day Weight Loss Challenge,FoodFitness&Fun,2025-09-29T10:30:22Z,580,10169,https://www.youtube.com/watch?v=g_qzBxd7VFg,"health, healthy, diet, fitness, weight loss"
cIla9axQRyM,Food & Supplements for Brain Health & Cognitive Performance | Huberman Lab Essentials,Andrew Huberman,2025-09-11T12:01:19Z,1955,299718,https://www.youtube.com/watch?v=cIla9axQRyM,"health, diet"
b46uFtBDu60,"New Study: LONG COVID Treatment, Diagnosis, and Recovery",Dr. Paul Anderson,2025-11-25T14:01:03Z,860,9446,https://www.youtube.com/watch?v=b46uFtBDu60,"health, protein, mental, recovery, lifestyle"
8V0xl64YK4o,Lion's Mane Supplement Hype EXPOSED | The Better Alternative,The Dr. Gundry Podcast,2026-01-15T14:57:47Z,767,24697,https://www.youtube.com/watch?v=8V0xl64YK4o,"health, nutrition, diet, mental, longevity"
B_X5kG2NdoU,The #1 Stress Mistake That Keeps Blood Pressure High,The Blood Pressure Doc,2026-02-24T20:22:39Z,514,13424,https://www.youtube.com/watch?v=B_X5kG2NdoU,"health, healthy, stress"
trVbDMhMtbY,Repairs a Burnt-Out Brain While You Sleep for DEEP Recovery (1.1Hz Bilateral & Binaural Delta Waves),Meditational State • Healing Music,2026-01-28T02:30:53Z,36000,34224,https://www.youtube.com/watch?v=trVbDMhMtbY,"sleep, stress, meditation, recovery"
XiBLvCGEqAc,Longevity Fact Check: What Urolithin A Really Does to Your Immune System,"Mark Hyman, MD",2025-10-31T16:01:06Z,221,16420,https://www.youtube.com/watch?v=XiBLvCGEqAc,"health, healthy, nutrition, lifestyle, longevity"
PSGSEYxee3o,Brain Tapping Therapy for brain health issues | Stress | Anxiety |  Insomnia| Brain booster,YOGA SHAKTI - Shakti Pachauri,2025-11-24T14:00:48Z,545,7074,https://www.youtube.com/watch?v=PSGSEYxee3o,"health, wellness, exercise, sleep, stress, mental"
CtANg3eWrHY,5 Ready to Eat Healthy Breakfast Recipes | Overnight Oats | Quick Weight Loss Meal | Sweet + Savoury,FoodFitness&Fun,2025-12-08T10:30:15Z,782,5104,https://www.youtube.com/watch?v=CtANg3eWrHY,"health, healthy, nutrition, diet, protein, fitness, stress, weight loss"
hMzfGZnaPN8,"Female Hormone Health, PCOS, Endometriosis, Fertility & Breast Cancer | Dr. Thaïs Aliabadi",Andrew Huberman,2025-11-24T13:01:27Z,11248,162124,https://www.youtube.com/watch?v=hMzfGZnaPN8,"health, diet, stress, lifestyle"
ImlyUjZpWd4,L-Theanine VS. L-Tyrosine | Which is Better for Focus and Stress?,Dr. Paul Anderson,2026-01-03T14:00:36Z,418,5088,https://www.youtube.com/watch?v=ImlyUjZpWd4,"health, stress, mental, mindfulness, lifestyle"
kjD82g55Gvc,The First Thing You Should Cut From Your Diet Right Now! Ben Azadi & Dr. Gundry,The Dr. Gundry Podcast,2025-10-29T11:30:57Z,2225,52959,https://www.youtube.com/watch?v=kjD82g55Gvc,"health, nutrition, diet, mental, longevity, weight loss"
26cV-4fUfjI,Top 5 Supplements That Lower Blood Pressure Naturally,The Blood Pressure Doc,2025-12-30T16:32:22Z,512,70540,https://www.youtube.com/watch?v=26cV-4fUfjI,"health, healthy"
VvQW1d6dxeI,Unlocks Subconscious Potential ALREADY within You(May cause Lucid Dreaming if used during Sleep),Meditational State • Healing Music,2026-02-28T00:27:37Z,36000,7421,https://www.youtube.com/watch?v=VvQW1d6dxeI,"wellness, sleep, stress, meditation"
RqiKuoKIJCc,What Public Health Gets Wrong (and How to Get It Right) | Former CDC Director,"Mark Hyman, MD",2025-10-22T13:01:01Z,5835,13732,https://www.youtube.com/watch?v=RqiKuoKIJCc,"health, healthy, nutrition, mental, longevity"
oJzNxATv0D8,2 Easy Yogic Kriyas for a Healthy & Strong Heart ❤️,YOGA SHAKTI - Shakti Pachauri,2025-10-28T15:24:54Z,327,8380,https://www.youtube.com/watch?v=oJzNxATv0D8,"health, healthy, wellness, exercise, meditation"
j-P5CXtoKhU,Flat Stomach in 3 Days | Mono Diet for Quick Weight Loss | Simple Indian Gut Reset Plan,FoodFitness&Fun,2025-10-06T11:19:18Z,585,7221,https://www.youtube.com/watch?v=j-P5CXtoKhU,"health, healthy, wellness, diet, protein, fitness, weight loss"
MlmFj1-mOtg,Enhance Your Learning Speed & Health Using Neuroscience Based Protocols | Dr. Poppy Crum,Andrew Huberman,2025-09-29T12:00:42Z,9351,233616,https://www.youtube.com/watch?v=MlmFj1-mOtg,"health, protein, sleep, habit"
lotMH8TS98I,The Incredible Impacts of ARGININE on Circulation and Heart Health,Dr. Paul Anderson,2025-12-02T14:01:22Z,579,5295,https://www.youtube.com/watch?v=lotMH8TS98I,"health, healthy, wellness, nutrition, fitness, exercise, mental, lifestyle"
yxQA8tmUb-0,Your Usual Desserts Destroy Your Gut! Here Are Dr. Gundry's Healthy Dessert Swaps,The Dr. Gundry Podcast,2025-12-29T18:37:40Z,519,19560,https://www.youtube.com/watch?v=yxQA8tmUb-0,"health, healthy, nutrition, diet, longevity"
c3g4KIBd8i4,Top 3 Foods To Lower Blood Pressure Naturally,The Blood Pressure Doc,2025-09-13T14:13:45Z,380,127366,https://www.youtube.com/watch?v=c3g4KIBd8i4,"health, healthy, stress"
slvPZDNcgPY,CALMS Both Hemispheres of the Brain for DEEP Sleep (1.9Hz EMDR Bilateral & Binaural Delta Waves),Meditational State • Healing Music,2026-02-12T02:30:58Z,36000,14470,https://www.youtube.com/watch?v=slvPZDNcgPY,"sleep, stress, meditation"
fYhY-vC000A,Essentials: How to Optimize Your Hormones for Health & Vitality | Dr. Kyle Gillett,Andrew Huberman,2025-12-25T13:01:24Z,2236,95169,https://www.youtube.com/watch?v=fYhY-vC000A,"health, nutrition, diet, exercise, sleep, lifestyle"
j8kDnjMH0bc,Top 5 Amazing Health Benefits of Vitamin B5,Dr. Paul Anderson,2025-10-28T13:01:41Z,490,6960,https://www.youtube.com/watch?v=j8kDnjMH0bc,"health, nutrition, stress, mental, recovery, lifestyle"
jXaqxe9zkQE,ChatGPT Gave Me This Health Advice - Dr. Gundry Reacts!,The Dr. Gundry Podcast,2026-01-23T14:01:15Z,1133,11032,https://www.youtube.com/watch?v=jXaqxe9zkQE,"health, healthy, nutrition, diet, protein, longevity"
y2s65t32nI8,Top 5 Fruits To Lower Blood Pressure Naturally,The Blood Pressure Doc,2026-01-18T14:34:49Z,600,31902,https://www.youtube.com/watch?v=y2s65t32nI8,"health, healthy, stress"
nje06hfoLPM,Calms ALL Areas of the Brain Before & During Sleep (4Hz EMDR Bilateral & Binaural Delta Waves),Meditational State • Healing Music,2025-10-05T22:00:51Z,36000,59461,https://www.youtube.com/watch?v=nje06hfoLPM,"sleep, stress, meditation"
Y3NUEPNZDMA,Essentials: Breathing for Mental & Physical Health & Performance | Dr. Jack Feldman,Andrew Huberman,2025-11-13T13:01:11Z,2748,95603,https://www.youtube.com/watch?v=Y3NUEPNZDMA,"health, sleep, mental, meditation, longevity"
fzIia56A3OQ,The Incredible Impacts of Methylene Blue on Cellular Health,Dr. Paul Anderson,2025-11-12T14:01:18Z,441,5977,https://www.youtube.com/watch?v=fzIia56A3OQ,"health, healthy, mental, lifestyle"
TQWH2f8qZts,These Sleep Apnea Signs Could Be Destroying Your Heart - Do This Now!,The Dr. Gundry Podcast,2026-01-06T19:28:57Z,1234,11617,https://www.youtube.com/watch?v=TQWH2f8qZts,"health, healthy, wellness, nutrition, diet, sleep, mental, lifestyle, longevity, weight loss"
PpML2TvX3vQ,3 Sleeping Tricks To Lower Blood Pressure Naturally,The Blood Pressure Doc,2026-01-25T14:28:16Z,678,27275,https://www.youtube.com/watch?v=PpML2TvX3vQ,"health, healthy, diet, exercise, sleep, stress, habit"
26AovUMwLkI,Neural Reset Frequency for DEEP Healing SLEEP (EMDR Binaural ULTRA Low Delta Waves),Meditational State • Healing Music,2026-02-15T02:30:03Z,36000,8162,https://www.youtube.com/watch?v=26AovUMwLkI,"sleep, stress, meditation"
xGmGBFpmdhQ,Protect & Improve Your Hearing & Brain Health | Dr. Konstantina Stankovic,Andrew Huberman,2025-10-13T12:01:44Z,8863,93398,https://www.youtube.com/watch?v=xGmGBFpmdhQ,"health, protein, sleep, mental"
b4062RHuc_E,"The Shocking TRUTH About Dairy: Milk, Cheese, and Your Health",Dr. Paul Anderson,2025-10-07T13:01:11Z,640,7294,https://www.youtube.com/watch?v=b4062RHuc_E,"health, mental, lifestyle"
r1x65EMa08Y,Why Infrared Saunas Might Be the Key to Longevity,The Dr. Gundry Podcast,2025-12-04T18:32:46Z,1132,15879,https://www.youtube.com/watch?v=r1x65EMa08Y,"health, nutrition, diet, longevity"
1h8lZNn5dEc,The 3 Exercises That Actually Lower Blood Pressure in Older Adults,The Blood Pressure Doc,2026-02-14T14:01:35Z,575,12917,https://www.youtube.com/watch?v=1h8lZNn5dEc,"health, healthy, workout, exercise, stress"
4wt-xKTyeBI,528Hz + 432Hz | The DEEPEST Healing Sleep (Body Regeneration),Meditational State • Healing Music,2026-02-03T02:30:05Z,36000,8407,https://www.youtube.com/watch?v=4wt-xKTyeBI,"sleep, meditation"
pN1UL1M9sqc,Using Your Nervous System to Enhance Your Immune System | Huberman Lab Essentials,Andrew Huberman,2025-09-25T12:01:39Z,2182,92855,https://www.youtube.com/watch?v=pN1UL1M9sqc,"sleep, stress, recovery"
4TnJaw01NF0,The Real Reasons to Use Vitamin B5,Dr. Paul Anderson,2025-10-10T13:00:10Z,539,6371,https://www.youtube.com/watch?v=4TnJaw01NF0,"health, stress, mental, recovery, lifestyle"
d8zHAKt2GvY,Your Fitness Tracker Is Lying To You + The Metrics You're Getting Wrong,The Dr. Gundry Podcast,2025-12-24T19:31:20Z,1234,9367,https://www.youtube.com/watch?v=d8zHAKt2GvY,"health, healthy, nutrition, diet, fitness, sleep, stress, longevity"
fQ249Zu-nao,5 Costly Mistakes That Keep Your Blood Pressure HIGH,The Blood Pressure Doc,2026-02-15T14:10:48Z,537,10863,https://www.youtube.com/watch?v=fQ249Zu-nao,"health, healthy, diet, exercise, stress, lifestyle, habit"
S9_Cu_yXHs8,0.2Hz Ultra‑Low Sleep Inducing Delta Waves (SLEEP EASY EVERY NIGHT of 2026),Meditational State • Healing Music,2025-12-31T17:53:24Z,36000,13179,https://www.youtube.com/watch?v=S9_Cu_yXHs8,"sleep, stress, meditation"
SOo4yNoaAoc,Essentials: Using Hypnosis to Enhance Mental & Physical Health & Performance | Dr. David Spiegel,Andrew Huberman,2025-11-27T13:01:02Z,2098,47637,https://www.youtube.com/watch?v=SOo4yNoaAoc,"health, sleep, stress, mental, recovery"
ILgkTZ7ONQM,What's REALLY in Healthy Sodas Like Olipop & Poppi?,The Dr. Gundry Podcast,2025-09-22T13:00:38Z,580,20940,https://www.youtube.com/watch?v=ILgkTZ7ONQM,"health, healthy, wellness, nutrition, diet, longevity"
7CIaevY33NI,11 Everyday Spices That Quietly Lower Blood Pressure,The Blood Pressure Doc,2026-02-21T14:45:09Z,529,7809,https://www.youtube.com/watch?v=7CIaevY33NI,"health, healthy, stress, habit"
9IogmeI6WPQ,Anxiety OFF: Calms the Mind so it Can Heal (741Hz EMDR Bilateral & Binaural QT4 Formula),Meditational State • Healing Music,2026-01-30T02:30:19Z,3623,6134,https://www.youtube.com/watch?v=9IogmeI6WPQ,"health, sleep, stress, mental, mindfulness, meditation"
-oQe7Rh7RFc,What Are The Worst Exotic Fruits For YOUR Health?,The Dr. Gundry Podcast,2025-09-19T12:00:02Z,818,18218,https://www.youtube.com/watch?v=-oQe7Rh7RFc,"health, healthy, nutrition, diet, lifestyle"
JPC1RIJr5BA,The Best Time to Check Blood Pressure (Most People Get This Wrong),The Blood Pressure Doc,2025-12-06T15:17:58Z,584,40427,https://www.youtube.com/watch?v=JPC1RIJr5BA,"health, healthy"
cKer9UGNGII,IMPROVE Sleep Quality by over 800% (Ultra-Slow Delta 3Hz EMDR Bilateral & Binaural Waves),Meditational State • Healing Music,2025-10-12T22:00:42Z,36000,20091,https://www.youtube.com/watch?v=cKer9UGNGII,"health, sleep, stress, meditation"
4qAx2jLW1Mk,The #1 Thing You're Doing WRONG in Your FITNESS Routine for Strength | Brooke Burke & Dr. Gundry,The Dr. Gundry Podcast,2025-10-14T17:02:57Z,2121,13608,https://www.youtube.com/watch?v=4qAx2jLW1Mk,"health, healthy, wellness, nutrition, diet, protein, fitness, exercise, longevity"
